1,-102.3467484
2,-100.5440445
3,-98.18330383
4,-99.39520264
5,-104.002533
6,-102.9407501
7,-103.132515
8,-102.6506958
9,-101.1390762
10,-103.0877457
11,-106.0799408
12,-99.47722626
13,-97.11733246
14,-97.80543518
15,-100.0350189
16,-102.9379959
17,-101.7536545
18,-100.0250397
19,-100.5377197
20,-100.7324753
21,-99.15312958
22,-97.29017639
23,-96.42991638
24,-96.85527039
25,-98.19832611
26,-100.3719406
27,-100.7427826
28,-100.1539612
29,-99.920784
30,-100.5550385
31,-101.7502289
32,-101.5588913
33,-101.333992
34,-99.56337738
35,-98.34153748
36,-99.22058105
37,-101.794342
38,-99.22982788
39,-97.71661377
40,-97.02398682
41,-97.837883
42,-101.2176514
43,-102.0468674
44,-102.6562347
45,-101.6179962
46,-99.22723389
47,-100.4544067
48,-101.2212143
49,-100.6450577
50,-101.4090958
51,-103.0110931
52,-101.6300735
53,-99.07297516
54,-98.6190567
55,-99.15250397
56,-99.3197937
57,-98.6174469
58,-98.75009918
59,-99.79572296
60,-101.9193649
61,-101.2614899
62,-99.42218018
63,-99.0549469
64,-98.61289978
65,-98.53045654
66,-99.39098358
67,-100.3678055
68,-99.99629974
69,-99.32509613
70,-100.5075684
71,-101.8389816
72,-89.89880371
73,-83.73731232
74,-81.82410431
75,-80.84181976
76,-78.81560516
77,-80.11404419
78,-83.0044632
79,-82.30362701
80,-80.91411591
81,-81.65473938
82,-81.59576416
83,-78.34449768
84,-78.59311676
85,-81.07860565
86,-81.18017578
87,-81.02362823
88,-79.1859436
89,-76.99946594
90,-77.85089874
91,-81.33640289
92,-82.21461487
93,-81.53874969
94,-79.43331909
95,-76.97277069
96,-77.03646851
97,-77.85805511
98,-79.87886047
99,-79.67362976
100,-77.52597809
101,-78.45401764
102,-78.89820099
103,-77.79753113
104,-76.52849579
105,-75.78085327
106,-76.22073364
107,-77.07549286
108,-76.813797
109,-75.82649994
110,-74.87166595
111,-76.05780792
112,-77.00039673
113,-75.77616119
114,-75.90603638
115,-77.14305878
116,-82.55771637
117,-84.55851746
118,-77.77496338
119,-76.87296295
120,-78.73610687
121,-79.47489166
122,-79.43553925
123,-79.36864471
124,-79.31726074
125,-77.17435455
126,-75.18260193
127,-75.70026398
128,-79.31436157
129,-86.51242065
130,-94.0799408
131,-99.18566132
132,-98.01137543
133,-97.92714691
134,-99.22753906
135,-100.4841614
136,-100.8888474
137,-101.0006256
138,-100.2229156
139,-97.27684021
140,-96.19095612
141,-96.87975311
142,-99.27309418
143,-100.6473694
144,-97.9348526
145,-98.27716827
146,-101.3041229
147,-101.464798
148,-99.84381866
149,-100.6388474
150,-100.8199463
151,-99.93659973
152,-100.4478683
153,-103.5366135
154,-107.7552338
155,-103.2319565
156,-100.8580093
157,-101.1944809
158,-102.2060318
159,-103.4859772
160,-99.5334549
161,-99.06450653
162,-100.8528366
163,-100.7309113
164,-100.4436874
165,-101.2196732
166,-99.69084167
167,-97.16577911
168,-97.51785278
169,-100.8076324
170,-100.9195328
171,-98.53346252
172,-91.99352264
173,-84.9239502
174,-79.51702881
175,-77.95163727
176,-80.24645233
177,-79.62439728
178,-77.70535278
179,-77.84065247
180,-79.78037262
181,-78.76647186
182,-76.58493805
183,-76.36418915
184,-76.5124054
185,-75.00854492
186,-74.38896942
187,-75.76727295
188,-76.48316956
189,-76.95800781
190,-77.21452332
191,-75.90007782
192,-76.35746765
193,-82.02766418
194,-79.74472809
195,-76.29976654
196,-78.04150391
197,-76.63838959
198,-75.02858734
199,-76.45021057
200,-77.68286133
201,-78.96406555
202,-82.74092865
203,-81.37947845
204,-79.1167984
205,-79.25595856
206,-79.35102844
207,-77.21350098
208,-77.35977936
209,-76.31874084
210,-75.60879517
211,-77.808815
212,-78.54760742
213,-77.93109131
214,-77.7653656
215,-79.31549835
216,-81.30132294
217,-82.35149384
218,-83.75750732
219,-80.20029449
220,-76.01055908
221,-74.10601044
222,-73.85116577
223,-74.87684631
224,-76.63864899
225,-77.03136444
226,-75.87047577
227,-77.32925415
228,-79.34179688
229,-83.07262421
230,-90.73361969
231,-97.49362946
232,-99.6465683
233,-102.0722351
234,-103.2334747
235,-100.0384598
236,-97.69430542
237,-96.85787201
238,-99.30847931
239,-101.2554016
240,-100.6352692
241,-100.7942429
242,-99.20139313
243,-99.68463135
244,-100.5365982
245,-98.62010193
246,-99.26565552
247,-99.94586945
248,-100.3890686
249,-101.925415
250,-102.8667374
251,-101.5100555
252,-99.70845032
253,-98.90572357
254,-99.38861084
255,-97.83830261
256,-98.679039
257,-100.3703461
258,-100.587204
259,-103.4014053
260,-103.6437912
261,-101.3682175
262,-100.2455826
263,-100.030159
264,-100.6142883
265,-100.8382492
266,-97.67012024
267,-97.72764587
268,-98.87876129
269,-96.85499573
270,-96.2613678
271,-99.56920624
272,-103.7300415
273,-99.84870911
274,-98.42743683
275,-99.2963562
276,-101.6158371
277,-102.197113
278,-102.101944
279,-101.4649506
280,-99.88045502
281,-100.3300247
282,-102.2762985
283,-104.3629074
284,-105.8832855
285,-104.3614502
286,-101.6411514
287,-101.618721
288,-103.0648346
289,-104.6045151
290,-103.5479355
291,-101.10289
292,-100.3982086
293,-101.3309937
294,-101.2942886
295,-101.4543304
296,-102.6537018
297,-99.68973541
298,-98.82681274
299,-101.6051559
300,-101.278862
301,-101.3819275
302,-101.4325027
303,-100.0806198
304,-98.58238983
305,-99.56304169
306,-97.76649475
307,-96.37509918
308,-97.80622864
309,-101.7069321
310,-103.1713104
311,-103.1324081
312,-102.4365768
313,-99.95986938
314,-99.27422333
315,-100.4487534
316,-103.8582382
317,-104.7950668
318,-103.5066376
319,-102.2434464
320,-103.7950134
321,-107.4380798
322,-105.3492432
323,-102.349968
324,-100.9428329
325,-102.4393387
326,-99.8480835
327,-98.33655548
328,-98.87756348
329,-97.8500824
330,-97.82327271
331,-98.92323303
332,-100.8609009
333,-101.4273834
334,-99.95674896
335,-101.3710403
336,-101.3312073
337,-99.5688324
338,-98.16080475
339,-97.84616852
340,-99.40005493
341,-101.633667
342,-103.5450058
343,-102.1401291
344,-101.1508408
345,-100.5480423
346,-100.1007767
347,-98.92343903
348,-97.9488678
349,-99.87532043
350,-102.104744
351,-100.1782532
352,-98.76662445
353,-97.7289505
354,-97.66260529
355,-96.63436127
356,-94.67346191
357,-93.46473694
358,-93.82021332
359,-95.13331604
360,-96.35018921
361,-96.50170898
